sensor_id,location_name,locality,latitude,longitude,datetime_utc,datetime_local,pm25_ugm3,coverage
6909373,Manila,N/A,14.57711,120.9778,2023-09-06 21:00:00+00:00,2023-09-07T05:00:00+08:00,13.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-06 22:00:00+00:00,2023-09-07T06:00:00+08:00,14.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-06 23:00:00+00:00,2023-09-07T07:00:00+08:00,13.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 00:00:00+00:00,2023-09-07T08:00:00+08:00,16.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 01:00:00+00:00,2023-09-07T09:00:00+08:00,16.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 02:00:00+00:00,2023-09-07T10:00:00+08:00,19.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 03:00:00+00:00,2023-09-07T11:00:00+08:00,20.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 04:00:00+00:00,2023-09-07T12:00:00+08:00,15.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 05:00:00+00:00,2023-09-07T13:00:00+08:00,14.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 06:00:00+00:00,2023-09-07T14:00:00+08:00,19.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 07:00:00+00:00,2023-09-07T15:00:00+08:00,15.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 08:00:00+00:00,2023-09-07T16:00:00+08:00,30.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 09:00:00+00:00,2023-09-07T17:00:00+08:00,52.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 10:00:00+00:00,2023-09-07T18:00:00+08:00,45.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 11:00:00+00:00,2023-09-07T19:00:00+08:00,54.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 12:00:00+00:00,2023-09-07T20:00:00+08:00,14.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 13:00:00+00:00,2023-09-07T21:00:00+08:00,11.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 14:00:00+00:00,2023-09-07T22:00:00+08:00,10.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 15:00:00+00:00,2023-09-07T23:00:00+08:00,15.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 16:00:00+00:00,2023-09-08T00:00:00+08:00,19.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 17:00:00+00:00,2023-09-08T01:00:00+08:00,23.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 18:00:00+00:00,2023-09-08T02:00:00+08:00,22.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 19:00:00+00:00,2023-09-08T03:00:00+08:00,28.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 20:00:00+00:00,2023-09-08T04:00:00+08:00,25.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 21:00:00+00:00,2023-09-08T05:00:00+08:00,33.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 22:00:00+00:00,2023-09-08T06:00:00+08:00,40.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-07 23:00:00+00:00,2023-09-08T07:00:00+08:00,33.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 00:00:00+00:00,2023-09-08T08:00:00+08:00,18.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 01:00:00+00:00,2023-09-08T09:00:00+08:00,23.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 02:00:00+00:00,2023-09-08T10:00:00+08:00,40.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 03:00:00+00:00,2023-09-08T11:00:00+08:00,46.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 04:00:00+00:00,2023-09-08T12:00:00+08:00,40.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 05:00:00+00:00,2023-09-08T13:00:00+08:00,36.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 06:00:00+00:00,2023-09-08T14:00:00+08:00,22.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 07:00:00+00:00,2023-09-08T15:00:00+08:00,28.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 08:00:00+00:00,2023-09-08T16:00:00+08:00,35.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 09:00:00+00:00,2023-09-08T17:00:00+08:00,11.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 10:00:00+00:00,2023-09-08T18:00:00+08:00,10.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 11:00:00+00:00,2023-09-08T19:00:00+08:00,9.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 12:00:00+00:00,2023-09-08T20:00:00+08:00,8.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 13:00:00+00:00,2023-09-08T21:00:00+08:00,15.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 14:00:00+00:00,2023-09-08T22:00:00+08:00,24.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 15:00:00+00:00,2023-09-08T23:00:00+08:00,31.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 16:00:00+00:00,2023-09-09T00:00:00+08:00,31.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 17:00:00+00:00,2023-09-09T01:00:00+08:00,33.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 18:00:00+00:00,2023-09-09T02:00:00+08:00,34.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 19:00:00+00:00,2023-09-09T03:00:00+08:00,31.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 20:00:00+00:00,2023-09-09T04:00:00+08:00,34.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 21:00:00+00:00,2023-09-09T05:00:00+08:00,31.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 22:00:00+00:00,2023-09-09T06:00:00+08:00,38.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-08 23:00:00+00:00,2023-09-09T07:00:00+08:00,36.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 00:00:00+00:00,2023-09-09T08:00:00+08:00,33.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 01:00:00+00:00,2023-09-09T09:00:00+08:00,31.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 02:00:00+00:00,2023-09-09T10:00:00+08:00,27.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 03:00:00+00:00,2023-09-09T11:00:00+08:00,25.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 04:00:00+00:00,2023-09-09T12:00:00+08:00,27.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 05:00:00+00:00,2023-09-09T13:00:00+08:00,30.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 06:00:00+00:00,2023-09-09T14:00:00+08:00,34.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 07:00:00+00:00,2023-09-09T15:00:00+08:00,38.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 08:00:00+00:00,2023-09-09T16:00:00+08:00,27.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 09:00:00+00:00,2023-09-09T17:00:00+08:00,33.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 10:00:00+00:00,2023-09-09T18:00:00+08:00,41.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 11:00:00+00:00,2023-09-09T19:00:00+08:00,43.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 12:00:00+00:00,2023-09-09T20:00:00+08:00,44.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 13:00:00+00:00,2023-09-09T21:00:00+08:00,38.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 14:00:00+00:00,2023-09-09T22:00:00+08:00,48.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 15:00:00+00:00,2023-09-09T23:00:00+08:00,34.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 16:00:00+00:00,2023-09-10T00:00:00+08:00,31.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 17:00:00+00:00,2023-09-10T01:00:00+08:00,32.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 18:00:00+00:00,2023-09-10T02:00:00+08:00,54.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 19:00:00+00:00,2023-09-10T03:00:00+08:00,58.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 20:00:00+00:00,2023-09-10T04:00:00+08:00,57.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 21:00:00+00:00,2023-09-10T05:00:00+08:00,40.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 22:00:00+00:00,2023-09-10T06:00:00+08:00,28.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-09 23:00:00+00:00,2023-09-10T07:00:00+08:00,24.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 00:00:00+00:00,2023-09-10T08:00:00+08:00,20.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 01:00:00+00:00,2023-09-10T09:00:00+08:00,19.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 02:00:00+00:00,2023-09-10T10:00:00+08:00,23.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 03:00:00+00:00,2023-09-10T11:00:00+08:00,24.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 04:00:00+00:00,2023-09-10T12:00:00+08:00,22.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 05:00:00+00:00,2023-09-10T13:00:00+08:00,18.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 06:00:00+00:00,2023-09-10T14:00:00+08:00,15.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 07:00:00+00:00,2023-09-10T15:00:00+08:00,12.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 08:00:00+00:00,2023-09-10T16:00:00+08:00,6.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 09:00:00+00:00,2023-09-10T17:00:00+08:00,6.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 10:00:00+00:00,2023-09-10T18:00:00+08:00,5.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 11:00:00+00:00,2023-09-10T19:00:00+08:00,6.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 12:00:00+00:00,2023-09-10T20:00:00+08:00,10.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 13:00:00+00:00,2023-09-10T21:00:00+08:00,6.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 14:00:00+00:00,2023-09-10T22:00:00+08:00,7.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 15:00:00+00:00,2023-09-10T23:00:00+08:00,9.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 16:00:00+00:00,2023-09-11T00:00:00+08:00,14.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 17:00:00+00:00,2023-09-11T01:00:00+08:00,15.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 18:00:00+00:00,2023-09-11T02:00:00+08:00,11.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 19:00:00+00:00,2023-09-11T03:00:00+08:00,9.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 20:00:00+00:00,2023-09-11T04:00:00+08:00,12.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 21:00:00+00:00,2023-09-11T05:00:00+08:00,14.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 22:00:00+00:00,2023-09-11T06:00:00+08:00,18.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-10 23:00:00+00:00,2023-09-11T07:00:00+08:00,16.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 00:00:00+00:00,2023-09-11T08:00:00+08:00,18.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 01:00:00+00:00,2023-09-11T09:00:00+08:00,15.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 02:00:00+00:00,2023-09-11T10:00:00+08:00,11.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 03:00:00+00:00,2023-09-11T11:00:00+08:00,10.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 04:00:00+00:00,2023-09-11T12:00:00+08:00,11.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 05:00:00+00:00,2023-09-11T13:00:00+08:00,13.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 06:00:00+00:00,2023-09-11T14:00:00+08:00,6.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 07:00:00+00:00,2023-09-11T15:00:00+08:00,3.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 08:00:00+00:00,2023-09-11T16:00:00+08:00,4.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 09:00:00+00:00,2023-09-11T17:00:00+08:00,3.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 10:00:00+00:00,2023-09-11T18:00:00+08:00,4.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 11:00:00+00:00,2023-09-11T19:00:00+08:00,4.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 12:00:00+00:00,2023-09-11T20:00:00+08:00,6.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 13:00:00+00:00,2023-09-11T21:00:00+08:00,13.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 14:00:00+00:00,2023-09-11T22:00:00+08:00,14.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 15:00:00+00:00,2023-09-11T23:00:00+08:00,15.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 16:00:00+00:00,2023-09-12T00:00:00+08:00,12.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 17:00:00+00:00,2023-09-12T01:00:00+08:00,12.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 18:00:00+00:00,2023-09-12T02:00:00+08:00,10.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 19:00:00+00:00,2023-09-12T03:00:00+08:00,7.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 20:00:00+00:00,2023-09-12T04:00:00+08:00,6.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 21:00:00+00:00,2023-09-12T05:00:00+08:00,7.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 22:00:00+00:00,2023-09-12T06:00:00+08:00,8.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-11 23:00:00+00:00,2023-09-12T07:00:00+08:00,7.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 00:00:00+00:00,2023-09-12T08:00:00+08:00,7.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 01:00:00+00:00,2023-09-12T09:00:00+08:00,8.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 02:00:00+00:00,2023-09-12T10:00:00+08:00,9.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 03:00:00+00:00,2023-09-12T11:00:00+08:00,6.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 04:00:00+00:00,2023-09-12T12:00:00+08:00,8.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 05:00:00+00:00,2023-09-12T13:00:00+08:00,7.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 06:00:00+00:00,2023-09-12T14:00:00+08:00,8.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 07:00:00+00:00,2023-09-12T15:00:00+08:00,7.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 08:00:00+00:00,2023-09-12T16:00:00+08:00,12.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 09:00:00+00:00,2023-09-12T17:00:00+08:00,14.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 10:00:00+00:00,2023-09-12T18:00:00+08:00,15.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 11:00:00+00:00,2023-09-12T19:00:00+08:00,17.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 12:00:00+00:00,2023-09-12T20:00:00+08:00,21.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 13:00:00+00:00,2023-09-12T21:00:00+08:00,17.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 14:00:00+00:00,2023-09-12T22:00:00+08:00,26.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 15:00:00+00:00,2023-09-12T23:00:00+08:00,25.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 16:00:00+00:00,2023-09-13T00:00:00+08:00,22.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 17:00:00+00:00,2023-09-13T01:00:00+08:00,20.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 18:00:00+00:00,2023-09-13T02:00:00+08:00,21.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 19:00:00+00:00,2023-09-13T03:00:00+08:00,22.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 20:00:00+00:00,2023-09-13T04:00:00+08:00,7.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 21:00:00+00:00,2023-09-13T05:00:00+08:00,7.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 22:00:00+00:00,2023-09-13T06:00:00+08:00,13.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-12 23:00:00+00:00,2023-09-13T07:00:00+08:00,14.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 00:00:00+00:00,2023-09-13T08:00:00+08:00,11.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 01:00:00+00:00,2023-09-13T09:00:00+08:00,9.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 02:00:00+00:00,2023-09-13T10:00:00+08:00,8.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 03:00:00+00:00,2023-09-13T11:00:00+08:00,6.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 04:00:00+00:00,2023-09-13T12:00:00+08:00,5.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 05:00:00+00:00,2023-09-13T13:00:00+08:00,4.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 06:00:00+00:00,2023-09-13T14:00:00+08:00,4.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 07:00:00+00:00,2023-09-13T15:00:00+08:00,4.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 08:00:00+00:00,2023-09-13T16:00:00+08:00,4.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 09:00:00+00:00,2023-09-13T17:00:00+08:00,4.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 10:00:00+00:00,2023-09-13T18:00:00+08:00,5.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 11:00:00+00:00,2023-09-13T19:00:00+08:00,4.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 12:00:00+00:00,2023-09-13T20:00:00+08:00,6.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 13:00:00+00:00,2023-09-13T21:00:00+08:00,7.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 14:00:00+00:00,2023-09-13T22:00:00+08:00,6.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 15:00:00+00:00,2023-09-13T23:00:00+08:00,4.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 16:00:00+00:00,2023-09-14T00:00:00+08:00,4.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 17:00:00+00:00,2023-09-14T01:00:00+08:00,3.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 18:00:00+00:00,2023-09-14T02:00:00+08:00,4.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 19:00:00+00:00,2023-09-14T03:00:00+08:00,5.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 20:00:00+00:00,2023-09-14T04:00:00+08:00,6.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 21:00:00+00:00,2023-09-14T05:00:00+08:00,7.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 22:00:00+00:00,2023-09-14T06:00:00+08:00,9.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-13 23:00:00+00:00,2023-09-14T07:00:00+08:00,10.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 00:00:00+00:00,2023-09-14T08:00:00+08:00,9.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 01:00:00+00:00,2023-09-14T09:00:00+08:00,8.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 02:00:00+00:00,2023-09-14T10:00:00+08:00,8.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 03:00:00+00:00,2023-09-14T11:00:00+08:00,6.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 04:00:00+00:00,2023-09-14T12:00:00+08:00,5.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 05:00:00+00:00,2023-09-14T13:00:00+08:00,5.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 06:00:00+00:00,2023-09-14T14:00:00+08:00,6.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 07:00:00+00:00,2023-09-14T15:00:00+08:00,5.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 08:00:00+00:00,2023-09-14T16:00:00+08:00,5.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 09:00:00+00:00,2023-09-14T17:00:00+08:00,5.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 10:00:00+00:00,2023-09-14T18:00:00+08:00,5.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 11:00:00+00:00,2023-09-14T19:00:00+08:00,5.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 12:00:00+00:00,2023-09-14T20:00:00+08:00,10.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 13:00:00+00:00,2023-09-14T21:00:00+08:00,10.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 14:00:00+00:00,2023-09-14T22:00:00+08:00,11.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 15:00:00+00:00,2023-09-14T23:00:00+08:00,8.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 16:00:00+00:00,2023-09-15T00:00:00+08:00,8.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 17:00:00+00:00,2023-09-15T01:00:00+08:00,9.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 18:00:00+00:00,2023-09-15T02:00:00+08:00,7.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 19:00:00+00:00,2023-09-15T03:00:00+08:00,10.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 20:00:00+00:00,2023-09-15T04:00:00+08:00,10.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 21:00:00+00:00,2023-09-15T05:00:00+08:00,11.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 22:00:00+00:00,2023-09-15T06:00:00+08:00,13.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-14 23:00:00+00:00,2023-09-15T07:00:00+08:00,13.0,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 00:00:00+00:00,2023-09-15T08:00:00+08:00,9.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 01:00:00+00:00,2023-09-15T09:00:00+08:00,8.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 02:00:00+00:00,2023-09-15T10:00:00+08:00,7.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 03:00:00+00:00,2023-09-15T11:00:00+08:00,11.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 04:00:00+00:00,2023-09-15T12:00:00+08:00,10.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 05:00:00+00:00,2023-09-15T13:00:00+08:00,12.1,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 06:00:00+00:00,2023-09-15T14:00:00+08:00,17.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 07:00:00+00:00,2023-09-15T15:00:00+08:00,7.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 08:00:00+00:00,2023-09-15T16:00:00+08:00,5.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 09:00:00+00:00,2023-09-15T17:00:00+08:00,5.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 10:00:00+00:00,2023-09-15T18:00:00+08:00,5.4,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 11:00:00+00:00,2023-09-15T19:00:00+08:00,9.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 12:00:00+00:00,2023-09-15T20:00:00+08:00,13.8,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 13:00:00+00:00,2023-09-15T21:00:00+08:00,18.7,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 14:00:00+00:00,2023-09-15T22:00:00+08:00,25.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 15:00:00+00:00,2023-09-15T23:00:00+08:00,28.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 16:00:00+00:00,2023-09-16T00:00:00+08:00,32.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 17:00:00+00:00,2023-09-16T01:00:00+08:00,29.6,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 18:00:00+00:00,2023-09-16T02:00:00+08:00,30.2,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 19:00:00+00:00,2023-09-16T03:00:00+08:00,36.5,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 20:00:00+00:00,2023-09-16T04:00:00+08:00,33.9,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 21:00:00+00:00,2023-09-16T05:00:00+08:00,37.3,100.0
6909373,Manila,N/A,14.57711,120.9778,2023-09-15 22:00:00+00:00,2023-09-16T06:00:00+08:00,39.0,100.0
